s_adj,nace_r2,sizeclas,indic_em,geo\time	2017Q4 	2017Q3 	2017Q2 	2017Q1 	2016Q4 	2016Q3 	2016Q2 	2016Q1 	2015Q4 	2015Q3 	2015Q2 	2015Q1 	2014Q4 	2014Q3 	2014Q2 	2014Q1 	2013Q4 	2013Q3 	2013Q2 	2013Q1 	2012Q4 	2012Q3 	2012Q2 	2012Q1 	2011Q4 	2011Q3 	2011Q2 	2011Q1 	2010Q4 	2010Q3 	2010Q2 	2010Q1 	2009Q4 	2009Q3 	2009Q2 	2009Q1 	2008Q4 	2008Q3 	2008Q2 	2008Q1 	2007Q4 	2007Q3 	2007Q2 	2007Q1 	2006Q4 	2006Q3 	2006Q2 	2006Q1 	2005Q4 	2005Q3 	2005Q2 	2005Q1 	2004Q4 	2004Q3 	2004Q2 	2004Q1 	2003Q4 	2003Q3 	2003Q2 	2003Q1 	2002Q4 	2002Q3 	2002Q2 	2002Q1 	2001Q4 	2001Q3 	2001Q2 	2001Q1 
SA,H,TOTAL,JOBOCC,EL	92352 	96316 	95493 	94998 	95739 	98544 	95095 	93104 	83863 	81097 	85662 	83280 	82177 	82278 	85052 	85246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBOCC,HU	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBOCC,IE	: c	67200 	68800 	69600 	70600 	66700 	64400 	65700 	65300 	62500 	63700 	62500 	63000 	60600 	61900 	61100 	62200 	60900 	59800 	61600 	61600 	62200 	63000 	61000 	62700 	66500 	65500 	64500 	66900 	63100 	61600 	63200 	63400 	64800 	63900 	64500 	68800 	69200 	70000 	69800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBOCC,LU	28654 	28316 	27989 	27737 	27559 	27275 	27067 	26839 	26523 	26414 	26288 	26124 	26016 	26020 	25983 	26008 	25975 	25937 	25941 	26067 	26244 	26242 	26391 	26549 	26688 	26821 	26909 	26793 	26642 	26548 	26385 	26317 	26357 	26508 	26723 	27141 	26861 	26650 	26243 	25806 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBOCC,LV	77432 p	76843 p	77180 p	76581 p	77072 p	76791 p	76761 p	76506 p	76497 p	76996 p	77138 p	76157 p	75677 p	76174 p	75544 p	76057 p	75989 p	75323 p	75049 p	74634 p	73919 p	72986 p	72043 p	71719 p	69555 p	68741 p	69168 p	67739 p	67074 p	67195 p	66770 p	65965 p	65403 p	66037 p	67594 p	71571 p	76797 p	78310 p	77960 p	78169 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBOCC,NO	143138 	144344 	143181 	142651 	143404 	146323 	145516 	144923 	145553 	143751 	143903 	142390 	142846 	142831 	143099 	144713 	143035 	141600 	142450 	142022 	141564 	141270 	140523 	138204 	141120 	138964 	139418 	140279 	139810 	140378 	139859 	140282 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBOCC,RO	260713 p	259338 p	260535 p	259979 p	251912 p	249199 p	247348 p	243662 p	241464 p	241491 p	240330 p	237530 p	233543 p	233248 p	233053 p	234112 p	235009 p	238207 p	240501 p	241298 p	237254 p	239091 p	239720 p	234919 p	236840 p	237420 p	237972 p	235953 p	235739 p	239518 p	242554 p	251110 p	255181 p	258502 p	269620 p	273874 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBOCC,SI	44591 	44035 	43348 	42726 	42051 	41321 	40844 	42144 	41785 	41239 	41074 	40829 b	41931 e	41513 e	41154 e	41096 e	40850 e	40889 e	41124 e	39970 	41106 	41247 	41407 	41578 	41604 	41840 	41910 	41832 	42059 	42313 	42553 	42892 	43157 	43572 	44242 	44921 	45442 	45542 	45549 	44647 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBOCC,SK	142415 	138263 	139729 	132227 	130003 	127571 	130567 	123663 	135360 	134600 	130510 	127270 	127085 	121435 	123243 	125457 	117619 	117752 	118754 	121602 	110590 	109522 	108437 	107358 	110301 	110864 	112643 	114286 	112411 	112807 	113933 	122788 	118519 	118583 	121272 	124002 	118212 	120030 	115817 	116846 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBOCC,UK	1531000 p	1531000 	1519000 	1500000 	1459000 	1453000 	1432000 	1407000 	1388000 	1364000 	1349000 	1310000 	1311000 	1288000 	1254000 	1249000 	1236000 	1236000 	1241000 	1259000 	1254000 	1248000 	1252000 	1249000 	1254000 	1249000 	1242000 	1252000 	1230000 	1240000 	1230000 	1215000 	1250000 	1261000 	1258000 	1269000 	1301000 	1295000 	1300000 	1300000 	1308000 	1303000 	1296000 	1285000 	1277000 	1272000 	1276000 	1274000 	1264000 	1271000 	1259000 	1253000 	1239000 	1225000 	1215000 	1219000 	1219000 	1220000 	1221000 	1217000 	1212000 	1208000 	1206000 	1205000 	1215000 	1206000 	1215000 	: 
SA,H,TOTAL,JOBRATE,AT	2.9 	3.1 	1.6 	1.7 	2.1 	1.7 	1.7 	1.7 	1.0 	1.3 	1.0 	1.9 	1.1 	1.3 	1.2 	1.5 	2.5 	1.1 	1.2 	2.3 	1.3 	2.0 	2.1 	1.3 	1.6 	1.8 	1.8 	4.1 	1.7 	1.1 	0.8 	0.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,BE	3.4 	3.2 	2.7 	2.3 	2.3 	2.3 	2.0 	1.7 	1.7 	1.4 	1.6 	1.2 	1.3 	1.4 	1.6 	1.5 	1.2 	1.6 	1.9 	2.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,CY	0.6 	0.5 	0.7 	0.7 	0.2 	0.5 	0.6 	0.5 	0.2 	0.7 	0.7 	0.2 	0.2 	0.2 	1.2 	0.7 	0.1 	0.0 	0.4 	0.0 	0.1 	0.0 	1.7 	0.2 	0.1 	0.3 	0.2 	0.4 	0.3 	1.2 	0.3 	0.9 	0.4 	1.3 	0.9 	1.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,DE	3.6 	3.5 	3.6 	3.8 	3.3 	2.3 	2.1 	2.7 	3.3 	2.4 	2.9 	2.3 	2.6 	2.2 	1.9 	1.7 	1.9 	2.5 	2.2 	1.7 	2.1 	1.9 	1.7 	2.0 	2.2 	2.0 	1.9 	3.2 	1.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,DK	1.3 p	1.0 p	1.2 p	1.4 p	1.1 p	1.6 p	1.5 p	1.8 p	1.5 p	1.5 p	1.6 p	1.4 p	1.0 p	1.1 p	1.2 p	1.2 p	0.8 p	0.9 p	0.8 p	1.0 p	0.5 p	0.5 p	0.9 p	1.0 p	0.7 p	0.8 p	0.9 p	0.9 p	0.6 p	1.2 p	1.0 p	0.8 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,EL	0.1 	0.5 	0.3 	0.4 	0.6 	0.0 	0.5 	0.4 	2.8 	0.4 	0.1 	1.0 	1.6 	1.9 	1.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,HU	1.7 p	1.6 p	1.6 p	1.5 p	1.5 p	1.4 p	1.4 p	1.3 p	0.9 p	0.9 p	0.9 p	1.0 p	1.0 p	1.0 p	1.0 p	0.9 p	0.8 p	0.7 p	0.7 p	0.6 p	0.6 p	0.6 p	0.6 p	0.5 p	0.5 p	0.5 p	0.5 p	0.5 p	0.5 p	0.5 p	0.5 p	0.5 p	0.4 p	0.3 p	0.4 p	0.4 p	0.5 p	0.7 p	0.9 p	1.1 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,IE	0.4 p	0.4 	0.9 	0.4 	0.6 	0.6 	0.3 	0.3 	0.3 	0.3 	0.3 	0.6 	0.9 	0.5 	0.5 	0.5 	0.3 	0.3 	0.2 	0.2 	0.3 	0.2 	0.2 	0.2 	0.2 	0.2 	0.3 	0.3 	0.3 	0.2 	0.5 	0.3 	0.2 	0.3 	0.3 	0.3 	0.3 	0.4 	0.3 	0.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,LU	0.6 	0.8 	0.7 	0.7 	0.7 	0.5 	0.6 	0.6 	0.5 	0.6 	0.5 	0.5 	0.4 	0.3 	0.4 	0.4 	0.3 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.3 	0.3 	0.3 	0.3 	0.2 	0.2 	0.2 	0.1 	0.1 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,LV	2.0 p	2.3 p	1.9 p	1.9 p	1.6 p	1.8 p	1.5 p	1.1 p	1.3 p	1.5 p	1.6 p	1.2 p	1.1 p	1.0 p	1.0 p	1.5 p	1.4 p	1.0 p	0.9 p	1.5 p	1.1 p	1.1 p	0.5 p	1.3 p	0.5 p	0.6 p	0.9 p	1.2 p	0.6 p	0.5 p	0.4 p	0.4 p	0.8 p	0.9 p	1.2 p	2.1 p	2.3 p	2.9 p	3.7 p	4.5 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,NO	1.6 	1.4 	1.8 	1.6 	1.1 	1.0 	0.9 	1.1 	1.2 	1.2 	1.3 	1.0 	1.6 	1.3 	1.2 	1.4 	1.8 	1.8 	1.8 	1.5 	1.4 	1.7 	1.4 	1.4 	1.3 	1.5 	1.4 	1.9 	1.8 	1.5 	1.5 	1.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,RO	1.4 p	1.2 p	1.3 p	1.2 p	1.2 p	1.0 p	1.1 p	1.0 p	1.1 p	1.0 p	1.0 p	1.1 p	0.9 p	0.8 p	0.6 p	0.5 p	0.5 p	0.5 p	0.5 p	0.6 p	0.5 p	0.4 p	0.4 p	0.4 p	0.6 p	0.6 p	0.7 p	0.5 p	0.5 p	0.5 p	0.5 p	0.4 p	0.4 p	0.4 p	0.4 p	0.5 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,SI	2.7 u	3.1 u	2.7 u	3.1 u	3.2 u	2.6 u	2.2 	2.1 u	2.1 u	2.0 	1.7 	1.3 b	2.1 e	1.8 e	1.5 e	1.3 e	1.1 e	1.0 e	0.8 e	0.7 	0.5 	0.7 	0.8 	0.8 	1.1 	1.1 	0.7 	0.7 	0.7 	0.7 	0.7 	0.5 	0.6 	0.8 	0.6 	0.7 	0.8 	1.2 	1.2 	1.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,SK	1.7 	1.7 	1.5 	1.5 	1.6 	1.7 	1.4 	1.4 	1.1 	0.9 	0.9 	0.9 	0.8 	0.8 	1.1 	0.8 	0.8 	0.7 	0.7 	0.8 	0.8 	0.9 	0.9 	1.2 	0.7 	1.2 	1.0 	1.0 	0.9 	0.7 	0.6 	0.6 	0.6 	0.8 	0.8 	1.4 	1.4 	1.4 	1.3 	1.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBRATE,UK	2.2 p	2.1 	1.9 	2.0 	1.9 	2.2 	2.5 	2.2 	2.1 	2.2 	2.3 	2.5 	2.2 	1.8 	1.7 	1.7 	1.7 	1.7 	1.6 	1.5 	1.6 	1.7 	1.5 	1.5 	1.6 	1.5 	1.6 	1.6 	1.8 	1.5 	1.5 	1.5 	1.3 	1.5 	1.3 	1.5 	1.6 	2.0 	2.5 	2.6 	2.3 	2.3 	2.2 	2.2 	2.4 	1.9 	2.1 	2.1 	1.9 	2.2 	2.4 	2.3 	2.4 	2.2 	2.5 	2.6 	2.5 	2.4 	2.4 	2.6 	2.7 	2.6 	2.7 	2.1 	2.0 	2.4 	2.3 	: 
SA,H,TOTAL,JOBVAC,AT	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,BE	7663 	7267 	5991 	5132 	5205 	4972 	4245 	3496 	3518 	2905 	3312 	2484 	2718 	2952 	3317 	3140 	2442 	3294 	3973 	5466 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,CY	83 	76 	105 	99 	32 	68 	80 	78 	34 	92 	89 	24 	39 	30 	202 	101 	11 	4 	49 	2 	8 	0 	210 	21 	16 	38 	29 	52 	40 	169 	38 	128 	58 	198 	129 	153 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,DE	77599 	73343 	79135 	82927 	71173 	47653 	46614 	54053 	68070 	50850 	59454 	45104 	53217 	40740 	36304 	31583 	36112 	47530 	40085 	30488 	39704 	34766 	32049 	35923 	42022 	35182 	31423 	54496 	25501 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,DK	1784 p	1394 p	1720 p	1949 p	1533 p	2257 p	2010 p	2377 p	1991 p	2085 p	2168 p	1771 p	1218 p	1404 p	1410 p	1438 p	955 p	1159 p	996 p	1168 p	597 p	575 p	1070 p	1154 p	906 p	975 p	1193 p	1320 p	895 p	1700 p	1356 p	990 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,EL	83 	513 	250 	347 	559 	0 	509 	408 	2430 	317 	126 	832 	1313 	1578 	910 	74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,HU	3557 p	3432 p	3305 p	3176 p	3091 p	2938 p	2831 p	2650 p	1834 p	1801 p	1749 p	1908 p	1901 p	2006 p	1908 p	1696 p	1526 p	1238 p	1248 p	1192 p	1136 p	1068 p	1028 p	946 p	931 p	982 p	919 p	931 p	900 p	967 p	881 p	924 p	767 p	580 p	672 p	711 p	1042 p	1391 p	1697 p	2054 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,IE	: c	300 	600 	300 	400 	400 	200 	200 	200 	200 	200 	400 	600 	300 	300 	300 	200 	200 	100 	100 	200 	100 	100 	100 	100 	100 	200 	200 	200 	100 	300 	200 	100 	200 	200 	200 	200 	300 	200 	600 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,LU	174 	218 	189 	187 	184 	149 	176 	161 	144 	172 	121 	130 	106 	90 	97 	95 	81 	61 	54 	53 	55 	63 	65 	66 	66 	74 	71 	75 	72 	58 	48 	42 	37 	36 	43 	45 	54 	62 	65 	60 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,LV	1585 p	1839 p	1472 p	1521 p	1239 p	1369 p	1165 p	854 p	1036 p	1199 p	1233 p	938 p	871 p	799 p	782 p	1183 p	1043 p	775 p	693 p	1153 p	840 p	812 p	363 p	938 p	349 p	385 p	663 p	846 p	382 p	325 p	277 p	233 p	509 p	596 p	791 p	1554 p	1812 p	2326 p	2985 p	3642 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,NL	9000 p	8910 p	7960 p	7580 p	7280 p	6840 p	6200 p	5330 p	5100 p	5000 p	5570 p	5240 p	4640 p	4120 p	3780 p	3950 p	3620 p	3500 p	2600 p	2910 p	2910 p	2920 p	3360 p	3830 p	4240 p	4100 p	4710 p	4300 p	3840 p	3810 p	3360 p	3800 p	3610 p	3280 p	3260 p	4000 p	6630 p	9060 p	9530 p	10370 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,NO	2328 	1984 	2644 	2331 	1666 	1474 	1356 	1648 	1758 	1796 	1966 	1510 	2332 	1812 	1776 	2109 	2591 	2573 	2549 	2094 	2020 	2380 	1992 	1932 	1915 	2078 	2043 	2757 	2515 	2138 	2156 	1570 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,RO	3729 p	3201 p	3361 p	3032 p	3047 p	2500 p	2643 p	2573 p	2567 p	2477 p	2512 p	2711 p	2203 p	1822 p	1338 p	1237 p	1147 p	1127 p	1183 p	1356 p	1132 p	1076 p	991 p	1046 p	1405 p	1508 p	1563 p	1304 p	1096 p	1217 p	1316 p	977 p	1023 p	1147 p	1082 p	1274 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,SI	1234 u	1395 u	1217 u	1359 u	1388 u	1083 u	930 	926 u	902 u	851 	699 	550 b	894 e	753 e	642 e	549 e	472 e	406 e	349 e	299 	223 	304 	322 	347 	464 	472 	316 	311 	300 	280 	302 	237 	250 	340 	263 	321 	379 	559 	540 	582 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,SK	2492 	2381 	2178 	1983 	2166 	2146 	1856 	1729 	1473 	1254 	1218 	1165 	1002 	978 	1360 	1070 	890 	821 	880 	1005 	838 	958 	985 	1256 	786 	1335 	1194 	1168 	971 	771 	743 	713 	719 	988 	983 	1727 	1680 	1766 	1500 	1382 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,H,TOTAL,JOBVAC,UK	34000 	33000 	30000 	31000 	29000 	32000 	36000 	31000 	30000 	30000 	32000 	33000 	29000 	24000 	22000 	22000 	22000 	21000 	20000 	19000 	21000 	21000 	19000 	19000 	21000 	19000 	20000 	20000 	22000 	19000 	19000 	18000 	17000 	19000 	17000 	19000 	21000 	27000 	34000 	35000 	31000 	31000 	29000 	29000 	32000 	24000 	28000 	27000 	25000 	28000 	31000 	30000 	30000 	28000 	31000 	32000 	31000 	30000 	30000 	32000 	34000 	32000 	33000 	26000 	25000 	30000 	29000 	: 
SA,I,GE10,CH_Q_Q,BE	-0.9 	0.7 	0.6 	-0.2 	0.1 	-0.8 	0.8 	-0.3 	-0.3 	0.9 	0.0 	-0.3 	-1.4 	1.9 	-0.5 	0.8 	0.1 	-0.2 	-0.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,I,GE10,CH_Q_Q,CY	-0.2 	1.7 	-1.1 	-0.1 	-1.6 	0.9 	-0.2 	-0.3 	1.2 	0.1 	-0.6 	0.2 	0.6 	-2.7 	0.7 	1.3 	0.4 	-1.1 	2.0 	-1.5 	0.6 	-0.1 	-1.0 	0.4 	1.1 	-2.3 	0.1 	0.9 	-0.6 	0.6 	1.0 	-1.5 	-1.0 	1.5 	-1.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,I,GE10,CH_Q_Q,DE	-0.5 	-0.4 	0.7 	0.2 	0.3 	-0.3 	0.5 	-0.6 	-0.2 	0.1 	-0.8 	0.9 	0.5 	0.6 	-1.0 	0.6 	0.3 	0.1 	-1.1 	-0.5 	1.6 	0.2 	-0.1 	-0.4 	0.5 	0.5 	0.0 	-0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,I,GE10,CH_Q_Q,DK	0.0 p	-1.0 p	0.3 p	0.6 p	0.0 p	-0.4 p	-0.1 p	0.8 p	-0.8 p	-0.4 p	0.7 p	0.5 p	-0.7 p	-0.6 p	1.0 p	0.0 p	-0.3 p	-0.4 p	1.1 p	0.0 p	-0.1 p	-0.4 p	0.7 p	0.3 p	-0.2 p	-0.7 p	0.7 p	-0.2 p	-0.2 p	-0.2 p	-0.6 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,I,GE10,CH_Q_Q,EL	0.9 	0.0 	-1.7 	1.0 	-0.4 	-1.2 	0.1 	-1.4 	-5.7 	8.6 	-0.4 	-0.8 	-0.3 	0.1 	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA,I,GE10,CH_Q_Q,HU	-0.3 p	-0.2 p	0.8 p	0.0 p	-0.1 p	0.2 p	0.3 p	0.2 p	0.2 p	0.1 p	0.3 p	-0.3 p	-0.2 p	0.3 p	-0.8 p	0.9 p	-0.1 p	0.2 p	-0.1 p	-0.1 p	0.3 p	0.0 p	0.2 p	-0.2 p	0.1 p	-0.2 p	0.1 p	-0.2 p	0.2 p	-0.1 p	0.1 p	-0.2 p	0.2 p	-0.2 p	0.0 p	-0.3 p	0.0 p	-0.2 p	0.0 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
